Department_Sales,Department_Research & Development,Department_Human Resources,EducationField_Life Sciences,EducationField_Other,EducationField_Medical,EducationField_Marketing,EducationField_Technical Degree,EducationField_Human Resources,JobRole_Healthcare Representative,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Human Resources,JobRole_Research Director,JobRole_Laboratory Technician,JobRole_Manufacturing Director,JobRole_Sales Representative,JobRole_Manager,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Divorced,WorkLifeBalance_at_least_1.0,WorkLifeBalance_at_least_2.0,WorkLifeBalance_at_least_3.0,EnvironmentSatisfaction_at_least_1.0,EnvironmentSatisfaction_at_least_2.0,EnvironmentSatisfaction_at_least_3.0,JobSatisfaction_at_least_1.0,JobSatisfaction_at_least_2.0,JobSatisfaction_at_least_3.0,JobInvolvement_at_least_1,JobInvolvement_at_least_2,JobInvolvement_at_least_3,PerformanceRating_at_least_1,PerformanceRating_at_least_2,PerformanceRating_at_least_3,JobLevel_at_least_1,JobLevel_at_least_2,JobLevel_at_least_3,JobLevel_at_least_4,Education_at_least_1,Education_at_least_2,Education_at_least_3,Education_at_least_4,StockOptionLevel_at_least_1,StockOptionLevel_at_least_2,StockOptionLevel_at_least_3,NumCompaniesWorked,TotalWorkingYears,Age,DistanceFromHome,MonthlyIncome,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Travel,Frequently,Female,Attrition1,Attrition2
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0.6666666666666666,0.425,0.42857142857142855,0.21428571428571427,0.43154291732490785,0.8571428571428571,0.3333333333333333,0.175,0.4666666666666667,0.4117647058823529,1,0,0,-1,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0.15,0.40476190476190477,0.07142857142857142,0.12032648762506583,0,0.3333333333333333,0.125,0,0.17647058823529413,1,0,0,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0.25,0.2619047619047619,1,0.058873091100579256,0,0.5,0.225,0,0.47058823529411764,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.1111111111111111,0.125,0.30952380952380953,0.03571428571428571,0.156187467087941,0.2857142857142857,0.5,0.125,0.26666666666666666,0.17647058823529413,1,0,0,-1,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0.075,0.38095238095238093,0.9642857142857143,0.5152185360716166,0,0.16666666666666666,0.05,0.06666666666666667,0.11764705882352941,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.5555555555555556,0.15,0.23809523809523808,0,0.4785150078988942,0.14285714285714285,0.3333333333333333,0.1,0,0.17647058823529413,1,0,0,1,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0.1111111111111111,0.25,0.2619047619047619,0.5357142857142857,0.13886255924170615,0.21428571428571427,0.5,0.25,0.5333333333333333,0.47058823529411764,1,0,1,-1,0
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.175,0.3333333333333333,0.75,0.3389678778304371,0.5714285714285714,0.5,0.15,0,0.29411764705882354,1,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0.1111111111111111,0.025,0.09523809523809523,0.25,0.5182727751448131,0.35714285714285715,0.3333333333333333,0.025,0,0,0,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.2222222222222222,0.775,0.8333333333333334,0.35714285714285715,0.057925223802001054,0.14285714285714285,0.5,0.625,0.2,0.4117647058823529,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.5555555555555556,0.15,0.47619047619047616,1,0.14286466561348077,0.21428571428571427,0,0.075,0.06666666666666667,0.11764705882352941,1,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0.125,0.14285714285714285,0,0.440810953133228,0.35714285714285715,0.3333333333333333,0.1,0.06666666666666667,0.17647058823529413,0,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.7777777777777778,0.25,0.42857142857142855,0,0.2357556608741443,0.07142857142857142,0.3333333333333333,0.125,0,0.17647058823529413,1,0,0,1,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0.325,0.38095238095238093,0.8214285714285714,0.09125855713533439,0,0.3333333333333333,0.3,0.13333333333333333,0.6470588235294118,1,0,0,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.1111111111111111,0,0.07142857142857142,0.03571428571428571,0.6713006845708267,0.07142857142857142,0.5,0,0,0,1,0,0,-1,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.2222222222222222,0.2,0.38095238095238093,0.5,0.3925223802001053,0.14285714285714285,0.3333333333333333,0.1,0.06666666666666667,0.17647058823529413,1,0,1,1,1
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0.4444444444444444,0.65,0.8333333333333334,0.03571428571428571,0.1133754607688257,0.2857142857142857,0.6666666666666666,0.35,0.26666666666666666,0.47058823529411764,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.25,0.3333333333333333,0.32142857142857145,0.8209057398630858,0.14285714285714285,0.3333333333333333,0.25,0.4,0.4117647058823529,1,1,1,1,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.25,0.5714285714285714,0.32142857142857145,0.29710373880989993,0.6428571428571429,0.8333333333333334,0.225,0.26666666666666666,0.11764705882352941,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3333333333333333,0.6,0.6190476190476191,0.07142857142857142,0.07035281727224856,0.2857142857142857,0,0.55,0.3333333333333333,1,1,0,1,-1,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.3333333333333333,0.55,0.6666666666666666,0.03571428571428571,0.12696155871511322,0.14285714285714285,0.5,0.05,0.13333333333333333,0.058823529411764705,1,0,1,-1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.4444444444444444,0.175,0.35714285714285715,0.07142857142857142,0.1771458662453923,0.21428571428571427,0.5,0.025,0,0,1,0,0,-1,0
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2222222222222222,0.225,0.6190476190476191,0.8928571428571429,0.19747235387045814,0.7142857142857143,0.3333333333333333,0.1,0.06666666666666667,0.17647058823529413,1,0,0,-1,0
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0.1111111111111111,0.25,0.2857142857142857,0,0.22601369141653502,0.35714285714285715,0.5,0.25,0.06666666666666667,0.47058823529411764,1,0,1,-1,0
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0.3333333333333333,0.475,0.5,0,0.14028436018957346,0.21428571428571427,0.5,0.025,0,0,1,0,0,1,1
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0.2222222222222222,0.15,0.14285714285714285,0.03571428571428571,0.19794628751974724,0,0.3333333333333333,0.05,0.13333333333333333,0,1,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0.1111111111111111,0.15,0.5952380952380952,0.2857142857142857,0.013954713006845709,0.5714285714285714,0.5,0.125,0.06666666666666667,0.23529411764705882,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.1111111111111111,0.075,0.7619047619047619,0.39285714285714285,0.20489731437598735,0,0.5,0.075,0,0.11764705882352941,1,0,0,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0.1111111111111111,0.05,0.40476190476190477,0.03571428571428571,0.49799894681411266,0.14285714285714285,0.16666666666666666,0.05,0.13333333333333333,0.11764705882352941,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0.15,0.42857142857142855,0.8571428571428571,0.8424433912585572,0.07142857142857142,0.3333333333333333,0.025,0,0,1,0,1,-1,0
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0.2222222222222222,0.25,0.35714285714285715,0.2857142857142857,0.10005265929436545,0,0.3333333333333333,0.125,0.06666666666666667,0.17647058823529413,1,1,0,-1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1111111111111111,0.025,0.40476190476190477,0.32142857142857145,0.25044760400210636,0.21428571428571427,0.3333333333333333,0.025,0,0,1,0,0,-1,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0.1111111111111111,0.025,0.21428571428571427,0.25,0.18904686677198526,0.2857142857142857,0.5,0.025,0,0,1,0,1,-1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.025,0.19047619047619047,0.10714285714285714,0.07345971563981042,0.07142857142857142,1,0.025,0,0.058823529411764705,1,0,0,1,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0.1111111111111111,0.225,0.21428571428571427,0.8214285714285714,0.11390205371248026,0.6428571428571429,0.16666666666666666,0.225,0.06666666666666667,0.4117647058823529,1,1,0,-1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0.1111111111111111,0.3,0.2857142857142857,0,0.05392311743022644,0.21428571428571427,0.5,0.3,0.2,0.4117647058823529,1,1,0,-1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0.1111111111111111,0.575,0.5476190476190477,0.6785714285714286,0.48446550816219064,0.14285714285714285,0.3333333333333333,0.55,1,0.47058823529411764,1,0,0,1,1
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.25,0.38095238095238093,0.21428571428571427,0.4007898894154818,0.14285714285714285,0.3333333333333333,0.225,0.5333333333333333,0.4117647058823529,0,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0.4444444444444444,0.2,0.4523809523809524,0.5714285714285714,0.05555555555555555,0.35714285714285715,0.5,0.025,0,0,1,0,1,-1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0.4444444444444444,0.35,0.6666666666666666,0.6785714285714286,0.15934702474986837,0.21428571428571427,0.3333333333333333,0.225,0,0.47058823529411764,1,1,0,-1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0.1111111111111111,0.025,0.40476190476190477,0.25,0.1489731437598736,0.35714285714285715,0.3333333333333333,0.025,0,0.058823529411764705,1,0,1,-1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.575,0.7142857142857143,0.03571428571428571,0.18862559241706162,0.35714285714285715,1,0.025,0,0,1,0,1,1,1
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.1111111111111111,0.05,0.23809523809523808,0.32142857142857145,0.08172722485518694,0.7857142857142857,0.5,0.05,0.13333333333333333,0.11764705882352941,1,0,0,1,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0.5555555555555556,0.225,0.6190476190476191,0,0.02917324907846235,0.07142857142857142,0.5,0.1,0.06666666666666667,0.17647058823529413,1,0,1,-1,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0.2222222222222222,0.25,0.40476190476190477,0.14285714285714285,0.20479199578725646,0.2857142857142857,0.3333333333333333,0.1,0.13333333333333333,0.17647058823529413,0,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0.7777777777777778,0.125,0.19047619047619047,0.10714285714285714,0.1990521327014218,0.6428571428571429,0.3333333333333333,0.05,0,0,1,0,1,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0.1111111111111111,0.375,0.35714285714285715,1,0.11432332806740389,0.21428571428571427,0.3333333333333333,0.375,0.5333333333333333,0.7058823529411765,1,1,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.225,0.40476190476190477,0.5,0.2917324907846235,0.6428571428571429,0.5,0.225,0.06666666666666667,0.47058823529411764,1,1,0,-1,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.1,0.40476190476190477,0.07142857142857142,0.28325434439178515,0.14285714285714285,1,0.05,0.13333333333333333,0.11764705882352941,1,0,1,-1,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.3333333333333333,0.25,0.30952380952380953,0.32142857142857145,0.5389678778304371,0.07142857142857142,0.5,0.175,0.06666666666666667,0.4117647058823529,1,0,1,-1,0
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0.1111111111111111,0.175,0.4523809523809524,0.10714285714285714,0.791100579252238,0.14285714285714285,0.3333333333333333,0.175,0,0.4117647058823529,1,0,0,-1,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.225,0.3333333333333333,0.7142857142857143,0.07124802527646129,0,0.3333333333333333,0.225,0.4666666666666667,0.47058823529411764,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0.1111111111111111,0.25,0.47619047619047616,0.8571428571428571,0.8066877303844129,0.42857142857142855,0.3333333333333333,0.25,0.6,0.5294117647058824,1,1,0,-1,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0.5555555555555556,0.725,0.7619047619047619,0.03571428571428571,0.3879410215903107,0.21428571428571427,0.3333333333333333,0.675,0.8666666666666667,0.47058823529411764,1,0,1,-1,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.7777777777777778,0.7,0.9761904761904762,0,0.8213270142180095,0,1,0.525,0.4666666666666667,0.5294117647058824,1,0,0,-1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0.1111111111111111,0.425,0.42857142857142855,0,0.40005265929436545,0.21428571428571427,0.5,0.425,0.8,0.47058823529411764,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0.2222222222222222,0.525,0.8809523809523809,0.21428571428571427,0.0665086887835703,0.42857142857142855,0.3333333333333333,0.125,0,0.11764705882352941,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.15,0.42857142857142855,0.07142857142857142,0.0531332280147446,0.14285714285714285,0.8333333333333334,0.15,0,0.17647058823529413,1,1,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.2222222222222222,0.625,0.6428571428571429,0,0.3198525539757767,0.07142857142857142,0.8333333333333334,0.025,0,0,1,0,1,-1,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.4444444444444444,0.125,0.40476190476190477,0.2857142857142857,0.16192733017377567,0.14285714285714285,0.5,0.075,0.06666666666666667,0.11764705882352941,1,1,1,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0.05,0.42857142857142855,0.21428571428571427,0.7057398630858347,0.5,0.3333333333333333,0.025,0,0,1,0,0,1,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0.7777777777777778,0.5,0.9761904761904762,0.32142857142857145,0.06840442338072669,0.5714285714285714,0.6666666666666666,0.1,0.06666666666666667,0.17647058823529413,1,1,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.15,0.2619047619047619,0.9642857142857143,0.20179041600842548,0,0.5,0.125,0,0.23529411764705882,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0.1111111111111111,0.025,0.30952380952380953,0.07142857142857142,0.17251184834123223,0.7142857142857143,0.3333333333333333,0.025,0.06666666666666667,0,1,0,1,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0.1111111111111111,0.25,0.3333333333333333,0.07142857142857142,0.4584518167456556,0.2857142857142857,0.16666666666666666,0.25,0,0.5294117647058824,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.125,0.42857142857142855,0.03571428571428571,0.17435492364402316,0.42857142857142855,0.3333333333333333,0.025,0,0,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.275,0.30952380952380953,0.9285714285714286,0.05913638757240653,0.5,0.5,0.275,0.06666666666666667,0.47058823529411764,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0.4,0.40476190476190477,0.03571428571428571,0.4799894681411269,0.21428571428571427,0.3333333333333333,0.375,0.13333333333333333,0.47058823529411764,1,0,0,-1,0
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.4444444444444444,0.425,0.6428571428571429,0.4642857142857143,0.23507109004739338,0.14285714285714285,0.5,0,0,0,1,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0.4444444444444444,0.4,0.4523809523809524,0,0.2210637177461822,0.42857142857142855,0.5,0.125,0,0.11764705882352941,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0.8888888888888888,0.4,0.6666666666666666,0.2857142857142857,0.8124275934702475,0.2857142857142857,0,0.1,0,0.11764705882352941,1,0,0,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0.1111111111111111,0.25,0.2857142857142857,0.6071428571428571,0.06777251184834124,0.5,0.3333333333333333,0.25,0.2,0,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0.1111111111111111,0.15,0.40476190476190477,0.6785714285714286,0.16113744075829384,0.14285714285714285,0.8333333333333334,0.15,0,0.23529411764705882,1,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.3333333333333333,0.6,0.8809523809523809,0.03571428571428571,0.3387045813586098,0.07142857142857142,0.6666666666666666,0.025,0.06666666666666667,0,1,0,1,-1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0.7777777777777778,0.425,0.47619047619047616,0.35714285714285715,0.07482885729331228,0.14285714285714285,0.3333333333333333,0.325,0.06666666666666667,0.5294117647058824,0,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1111111111111111,0.125,0.38095238095238093,0.25,0.2563981042654028,0.21428571428571427,0.16666666666666666,0.125,0.06666666666666667,0.17647058823529413,1,0,0,-1,0
